,user,item,rating
92214,609,5304,1.0
19187,128,2620,4.0
12847,81,53447,3.5
30690,219,317,3.0
8878,57,1307,5.0
36865,265,1225,4.0
7082,42,480,5.0
24492,176,88129,4.0
97771,654,2683,4.5
70113,485,1321,2.5
23566,165,6365,2.0
55767,402,103042,3.0
15198,99,2006,3.0
48515,355,2138,3.0
93457,623,1265,3.5
47528,350,1,4.0
59957,433,4027,4.5
29871,213,52722,2.0
69257,480,4351,4.0
86843,580,2081,3.5
17052,111,852,3.5
3921,22,3300,3.0
81735,558,2085,4.0
91814,608,190,5.0
86533,580,208,2.0
52119,380,91529,4.0
30310,214,2348,3.0
97798,654,2808,3.0
82315,561,4896,4.0
5994,30,5696,4.0
27739,201,2690,3.0
48898,358,913,5.0
32016,232,2046,5.0
6446,34,2407,3.0
52105,380,89047,3.5
89905,597,1274,2.0
57990,422,745,5.0
41803,299,8499,4.0
94537,624,32587,4.0
2093,15,8368,1.5
7501,48,5902,4.0
24307,176,2018,2.0
62050,452,2757,4.0
7427,48,1682,3.5
98827,664,1676,4.0
37530,270,5445,3.5
82619,562,6365,4.0
35257,253,719,4.0
23302,165,1320,3.5
76771,531,6711,1.0
78773,547,1288,4.5
64016,460,3983,4.0
78540,547,523,3.0
4399,23,3176,5.0
26895,197,1391,4.0
18062,119,2002,3.0
82996,564,304,2.0
14426,94,6016,3.0
42130,303,1610,3.0
67247,471,54272,4.0
69777,481,39869,4.0
79037,547,2535,1.0
30314,214,2391,3.0
93729,624,1270,5.0
89698,596,5902,3.5
30186,214,265,3.0
51594,380,5218,3.0
90904,605,344,5.0
25747,188,10,4.0
89047,593,319,5.0
44011,311,3479,3.5
60644,440,50,4.0
92305,610,72011,3.0
41057,294,26662,3.5
74681,518,2722,4.0
36889,265,1296,4.0
76798,531,63992,4.5
28138,205,112852,4.0
73480,514,92,4.0
24594,177,600,4.0
68947,478,4995,4.5
20878,143,39414,5.0
97451,654,1,5.0
63125,457,1393,3.0
29483,213,2058,3.5
78171,544,37741,4.0
78601,547,910,5.0
84273,564,2929,4.0
50770,373,2792,2.0
83590,564,1550,3.0
97201,652,2133,5.0
72557,509,1243,4.0
9662,67,454,2.0
68846,475,132046,3.0
35783,257,4855,4.5
16549,105,3503,2.0
17093,111,1608,3.0
9147,60,173,3.5
87991,585,1965,4.0
77779,537,1376,3.0
6909,41,919,4.0
76918,533,1363,3.0
18502,121,198,5.0
95062,624,107702,1.5
38544,282,2959,0.5
44313,311,8636,4.5
65340,465,39,4.5
18715,124,34405,2.5
96777,648,1208,2.0
26662,195,3334,4.0
36741,263,4085,3.5
57757,418,33085,1.0
38159,275,99114,4.5
99674,665,4448,1.0
7984,49,3959,4.0
85661,575,916,5.0
45583,324,52435,4.5
81765,558,3095,5.0
26661,195,3307,3.0
72653,509,1663,3.0
42409,306,14,3.0
36992,266,36,5.0
39776,291,4128,4.0
78328,545,1958,5.0
10255,73,172,3.5
74100,518,224,2.0
54978,394,5752,3.0
98745,664,29,4.0
8823,57,1073,4.0
71940,505,1944,3.5
71585,501,80463,4.0
86203,577,587,3.0
79413,547,4054,3.0
93138,620,902,5.0
80357,547,55276,5.0
73503,514,209,3.0
55153,396,340,3.0
19509,130,1371,3.0
96021,637,2944,5.0
69446,480,71135,4.5
90533,600,72737,4.0
36965,265,3201,5.0
73204,509,30820,3.5
48490,355,1347,4.0
73577,514,448,4.0
25338,185,2804,2.0
43923,311,2641,3.5
9870,69,1193,5.0
74623,518,2450,2.0
83504,564,1354,5.0
75572,525,173,3.0
20694,140,5816,3.0
81164,551,595,3.0
17506,117,72011,4.5
58021,422,1977,2.0
74105,518,236,3.0
20321,134,48394,5.0
24863,178,93840,4.0
81996,559,1784,5.0
94539,624,33166,4.0
97232,652,3087,4.0
4026,23,150,3.5
16140,104,4995,4.0
20915,144,527,4.0
23451,165,3751,2.0
87970,585,1580,3.0
60371,438,51662,4.0
12443,78,1917,4.5
10516,73,1645,3.0
78367,545,2858,5.0
84688,564,4008,4.0
73423,512,74458,5.0
79613,547,5135,4.0
78630,547,952,4.0
20208,134,2302,4.0
31989,232,1950,2.0
52574,382,54276,4.0
3343,19,928,5.0
9734,68,590,3.5
22544,157,59315,3.0
17042,111,647,2.5
97255,652,4116,4.0
52959,384,6377,3.0
76840,532,3948,3.0
71473,501,5816,3.5
95465,626,3565,5.0
10913,73,4553,4.5
52504,382,7316,1.0
58562,426,5418,4.0
19447,130,1028,4.0
34657,247,1923,4.0
44039,311,3827,3.0
64787,462,552,2.0
52125,380,92234,2.5
90012,597,2935,5.0
50802,374,5313,3.0
37393,268,33794,4.0
84242,564,2860,4.0
46007,330,3100,4.0
27521,200,4308,3.0
83979,564,2349,5.0
41041,294,8970,4.0
3987,22,7147,4.0
92779,615,55247,3.0
39142,285,2421,2.0
18593,122,529,4.0
88764,589,592,3.0
78641,547,1012,3.5
96512,646,2010,3.0
76164,529,1393,4.0
60186,434,1212,4.0
11641,73,93443,3.5
81048,550,1427,3.0
3882,22,2301,3.5
46299,338,457,3.0
50384,371,1270,3.0
25369,185,4321,3.0
15703,102,2000,2.0
16964,110,590,4.0
7207,43,2539,2.0
30863,220,778,5.0
9909,69,5952,5.0
38349,279,587,5.0
34254,243,7458,3.0
71521,501,51662,4.0
45350,321,1179,3.0
36490,262,48774,2.5
27275,199,59018,3.0
80321,547,50685,3.0
3267,19,507,3.0
29084,212,26680,3.5
53088,384,44199,4.0
13856,90,832,4.0
23560,165,6204,2.5
34614,247,1387,4.0
25860,189,785,4.0
36703,263,1527,3.0
56648,407,6502,4.5
36713,263,2006,3.0
58555,426,4896,4.0
23800,168,410,3.0
30713,219,1073,4.0
53298,386,552,2.0
38693,283,5878,4.5
13662,88,2858,4.0
93129,619,553,4.0
61196,447,349,3.0
19245,128,3980,4.0
97838,654,3249,4.0
94170,624,4066,2.0
1856,15,4878,4.0
8729,56,106916,2.0
82612,562,5816,4.5
36979,265,3545,5.0
1175,15,1092,2.5
96998,649,21,3.0
20758,142,1327,3.0
80144,547,26775,1.5
92550,614,3623,4.0
98836,664,1917,3.5
16653,105,5400,2.5
23665,165,32587,4.0
81812,558,3763,5.0
2539,15,110553,0.5
34023,243,914,4.0
99567,665,3287,4.0
29453,213,1721,2.5
48071,353,4344,2.5
49124,358,2082,1.0
8337,56,1230,2.0
50607,373,1136,4.0
73823,514,1394,4.0
84807,568,590,2.0
8642,56,74916,4.0
6698,38,2750,4.0
60198,434,1234,2.0
62027,452,2682,4.0
95513,627,367,1.0
63034,457,367,2.5
83974,564,2338,3.0
68200,474,3819,3.0
72597,509,1371,3.0
10851,73,3977,2.0
3157,19,162,5.0
21152,148,2997,4.5
17921,119,1320,2.0
86539,580,253,3.0
12552,78,6552,4.0
81236,552,597,2.0
20378,135,736,1.0
42491,306,371,3.0
67631,472,2261,5.0
73497,514,175,5.0
93367,621,3418,5.0
9371,62,2918,4.5
4119,23,949,3.5
5912,30,4835,5.0
7521,48,6953,3.5
19097,128,1049,4.0
66156,468,2605,2.0
40200,294,305,3.0
91378,607,95,2.0
27976,205,2947,2.5
97977,654,5970,4.5
92632,615,2571,4.5
98569,660,60684,4.5
38909,285,519,2.0
78595,547,903,5.0
33626,242,471,5.0
86307,577,2140,4.5
42673,306,1288,4.0
12546,78,6058,4.5
28869,212,4207,2.0
54958,394,3307,1.5
46224,336,1207,5.0
76,2,500,4.0
87100,580,5010,3.5
14516,95,19,4.0
46206,335,63082,4.0
89118,594,1221,5.0
61274,450,908,4.0
44671,313,539,4.5
21605,150,1967,3.0
10841,73,3917,3.0
79483,547,4409,1.0
22406,157,3020,3.5
59825,432,1997,4.0
99085,664,53125,4.0
13566,88,552,2.0
3975,22,6286,4.5
32910,238,2424,3.0
26603,195,2915,2.0
70702,493,1188,5.0
82694,563,1704,4.0
13959,91,34162,4.5
79624,547,5291,4.0
76155,529,1339,3.0
98219,656,2147,4.0
20561,138,8636,0.5
91633,607,2819,3.5
99082,664,52644,3.0
18678,124,4011,3.0
66222,468,3022,5.0
97289,652,6762,4.0
81860,558,4153,3.0
77636,537,919,5.0
1031,15,252,2.0
59178,428,56367,4.5
55741,402,81847,4.5
50494,371,84392,5.0
61883,452,1997,4.0
12981,83,2406,4.0
96742,648,97,4.5
7074,42,165,3.5
83903,564,2170,3.0
76759,531,4886,3.5
16319,105,1089,4.0
98322,657,457,4.0
50757,373,2617,3.0
24756,178,858,4.0
87240,580,27741,4.5
30437,215,1221,4.0
3550,20,500,3.0
34814,248,1262,5.0
39985,292,3481,4.5
35242,253,454,4.5
92229,610,1894,3.0
48552,355,3062,3.5
4046,23,307,2.5
39223,285,3438,3.0
23115,164,788,2.5
76554,529,34552,4.0
74851,519,6874,4.5
95579,627,2329,4.0
11365,73,52722,2.0
76335,529,3258,4.0
62569,452,5957,2.0
85371,574,2542,4.0
11776,73,115216,4.0
56827,408,1914,4.0
65464,466,1266,4.0
43059,307,1186,2.0
60829,442,380,4.0
77508,537,62,4.0
73678,514,1027,3.0
13784,89,588,4.5
98788,664,1059,2.5
15406,102,474,3.0
96416,645,6263,4.0
58545,426,3948,3.0
53918,388,1468,2.0
67885,472,3925,4.0
58311,423,8874,4.5
78454,547,116,4.5
38085,275,54881,5.0
28736,212,2692,4.0
8103,52,6370,4.5
6491,34,3527,4.0
77978,543,661,5.0
59536,431,50,5.0
88904,592,588,4.0
16251,105,370,3.0
8780,56,155392,4.0
84046,564,2440,4.0
47318,346,4440,3.0
62895,455,457,4.0
50732,373,2396,4.0
60271,435,1580,5.0
240,4,1380,5.0
94422,624,6760,3.0
26856,196,3689,1.0
68409,475,8947,1.0
25411,186,7153,4.5
10041,72,912,3.5
46286,338,300,3.0
99068,664,49272,3.5
50651,373,1617,4.0
83109,564,490,3.0
41697,299,3218,5.0
30564,217,1917,3.0
54494,389,208,4.0
85611,575,364,3.0
72460,509,889,4.0
1972,15,5989,2.5
8777,56,148626,2.0
68080,472,48319,3.5
34306,244,4571,4.5
20806,143,160,1.5
76551,529,32234,4.5
23010,162,736,2.0
35312,253,1597,4.0
42559,306,780,4.0
20006,133,80969,4.0
88227,587,923,5.0
12529,78,4993,4.5
62302,452,3952,3.0
13186,85,3,2.0
12851,81,61206,4.5
63342,457,3868,3.0
93057,617,3052,3.0
46787,344,517,4.0
95435,626,2987,4.0
31652,232,110,5.0
41299,295,6708,5.0
88117,586,318,4.0
93472,623,2706,3.5
39596,288,434,1.0
79234,547,3247,1.0
30645,218,1197,4.0
13834,90,1,4.0
66648,468,8491,4.0
79270,547,3380,2.5
61709,452,1245,4.0
85433,574,5419,2.5
4289,23,2019,4.0
68386,475,7451,2.5
43348,311,40,3.0
4366,23,2890,4.0
22932,161,252,4.0
99281,665,186,3.0
88145,586,2949,2.5
23740,167,2455,5.0
75162,522,1129,4.0
63500,457,8644,1.5
23237,165,466,4.0
61223,448,1196,5.0
93094,619,50,5.0
93219,620,44022,0.5
17353,113,65,4.0
57377,416,158,2.0
37508,270,2502,4.0
82357,561,7153,5.0
15194,99,1949,3.0
7912,49,920,4.0
40237,294,524,3.5
47062,345,5349,4.5
18667,124,2683,3.0
705,9,318,4.0
48531,355,2628,4.0
7283,45,1639,3.0
50874,376,2132,5.0
43380,311,172,0.5
39377,287,3672,3.5
99190,664,84152,4.0
17354,113,74,5.0
81403,553,87232,3.5
22775,159,6711,2.5
24900,179,69757,4.0
60729,441,1635,3.5
61322,450,4878,5.0
41542,298,69481,5.0
17392,115,2,5.0
52458,382,4896,4.0
87260,580,33794,4.5
54291,388,4855,4.5
17525,118,474,4.0
37139,268,595,4.5
33136,239,2249,4.0
15741,102,2135,4.0
4662,23,8464,3.5
80090,547,25996,4.5
54556,390,315,3.0
80761,547,118898,4.0
27170,199,7001,4.0
50614,373,1202,4.0
99915,671,1196,5.0
94547,624,34150,2.0
18733,125,344,4.0
13130,84,7458,4.0
94253,624,4660,4.0
8284,56,318,4.0
56060,405,2987,4.0
17735,119,203,3.0
74599,518,2394,4.0
6836,40,1198,4.5
77554,537,342,5.0
54315,388,5225,5.0
3916,22,3147,2.5
53078,384,41716,3.0
61839,452,1801,2.0
87276,580,41566,2.0
52322,382,11,5.0
4519,23,5177,4.5
37482,269,1641,5.0
32917,238,4447,2.5
80571,547,90376,4.0
68858,476,111,4.0
91817,608,235,5.0
15790,102,2407,3.0
20367,135,20,3.0
52172,380,102445,4.0
77970,543,376,4.0
28043,205,48780,4.5
96026,638,327,4.0
68563,475,61132,4.5
95941,634,2023,2.5
98676,662,282,4.0
95668,627,49530,4.0
89767,596,8927,3.0
91064,605,1645,4.0
7721,48,71057,3.5
34687,247,2253,3.0
27991,205,8961,4.0
94957,624,97923,3.5
29020,212,7139,5.0
71033,497,1285,4.0
88303,587,1269,4.5
38756,283,34198,3.0
77582,537,515,5.0
31020,220,3250,2.0
1378,15,1954,3.0
42682,306,1327,4.0
32566,235,2858,5.0
54823,393,801,3.0
3302,19,612,3.0
53071,384,39292,2.0
31510,229,4002,4.0
7624,48,52281,3.5
94006,624,2985,4.5
26972,198,3198,5.0
91747,607,6947,4.0
18325,119,3943,5.0
92995,617,457,2.0
61781,452,1517,3.0
79455,547,4276,2.0
93624,624,585,4.0
2124,15,8961,2.0
51234,380,1042,2.0
88036,585,2946,4.0
89385,596,380,3.0
82234,561,1917,3.0
15712,102,2023,2.0
2910,17,4878,4.0
60649,440,273,3.0
38171,276,186,3.0
88543,587,6539,3.5
37680,270,111443,3.0
68040,472,7084,4.0
67794,472,3100,3.0
20823,143,1089,4.5
31928,232,1387,5.0
57627,418,586,4.0
5569,30,2701,2.0
74116,518,273,5.0
57820,419,7153,3.5
57564,417,5152,3.5
39462,287,81564,5.0
26888,197,1210,5.0
51447,380,3138,3.0
68331,475,5502,3.0
21199,148,6365,4.5
93075,618,2641,2.0
60922,442,2115,5.0
85772,575,1401,3.0
61523,452,351,2.0
18751,125,780,3.0
53296,386,527,5.0
46703,343,1393,3.0
9887,69,2321,4.0
10941,73,4865,3.5
17919,119,1304,4.0
97944,654,4896,4.0
87652,584,1136,3.5
26381,195,1097,3.0
92354,612,1682,4.0
1096,15,555,4.0
8743,56,112552,5.0
80872,548,292,3.0
60349,437,440,3.0
4792,26,316,0.5
88222,587,912,5.0
39219,285,3263,2.0
90375,599,4896,5.0
46391,339,74727,5.0
76760,531,4896,1.0
47239,346,2527,2.0
92980,616,1073,4.0
72782,509,2363,3.0
31841,232,1197,4.0
45645,326,1127,4.0
52122,380,91658,4.0
19547,130,1954,4.0
3773,21,1346,3.0
2382,15,85414,4.0
18090,119,2109,4.0
55145,396,303,3.0
58067,423,293,3.0
47635,350,3948,4.0
59679,431,2858,4.5
3577,20,1207,4.0
46874,344,1350,3.0
18899,125,40819,4.0
78233,544,79132,4.0
14496,94,64614,4.0
39715,291,318,5.0
56861,408,2174,2.0
3705,21,1036,4.0
75138,522,356,4.0
48605,355,5254,3.5
47137,346,741,5.0
13694,88,4973,5.0
43613,311,1015,3.0
38642,283,1729,4.0
81371,553,61160,3.0
36374,262,6975,2.5
49979,366,56152,3.0
25885,189,1959,1.0
27659,200,90746,4.0
46805,344,597,2.0
36683,263,920,3.5
7411,48,1206,3.5
80969,549,750,5.0
71458,501,4235,5.0
54213,388,3557,3.0
36202,262,3617,2.5
44689,313,1059,3.5
40875,294,5900,3.5
14713,95,3255,4.0
36232,262,4011,4.0
35301,253,1387,4.0
11342,73,49528,2.5
70534,491,440,3.0
87924,585,1223,4.0
35198,252,780,3.0
52004,380,72998,4.0
61498,452,271,2.0
48194,353,7257,2.5
58336,423,44195,3.5
62801,453,1391,3.0
51333,380,2009,4.0
19843,132,44694,4.0
76299,529,2942,2.0
77386,536,23,4.0
14115,92,426,2.0
61308,450,3089,4.5
46886,344,1388,1.0
91649,607,3210,3.5
39527,287,122892,5.0
65288,463,5415,3.0
63659,457,106072,0.5
37874,273,7153,5.0
4371,23,2947,3.5
60558,439,3981,1.0
52880,384,3977,3.0
66512,468,5991,2.0
70195,486,6001,3.5
26335,195,736,2.0
97343,652,92966,4.0
45542,324,6541,4.0
16039,103,519,1.0
65866,468,1132,3.0
277,4,2091,5.0
35734,257,318,4.0
78440,547,17,5.0
75562,524,71810,2.0
47800,352,72998,3.5
73483,514,111,5.0
79198,547,3105,4.0
40028,292,5418,3.0
26078,190,3298,3.0
2198,15,46723,2.0
65718,468,333,2.5
42998,306,3386,3.0
12419,78,1376,3.0
72028,505,3152,3.5
14904,97,597,2.0
70286,487,102,3.0
16372,105,1305,4.0
11215,73,27317,4.5
48338,353,59784,3.5
39592,288,370,5.0
80430,547,66509,2.5
19977,133,53123,3.5
87144,580,6503,2.0
57902,420,1275,4.0
19869,132,72226,5.0
44380,312,198,1.0
83959,564,2304,4.0
75686,525,4085,3.0
38897,285,450,3.0
41371,297,1089,4.5
17987,119,1674,4.0
99498,665,2558,3.0
39560,288,153,2.0
63030,457,333,2.5
58438,425,368,4.0
91604,607,2406,4.0
80582,547,91582,2.5
55061,394,79132,5.0
64487,461,2539,2.0
9448,63,1259,5.0
68819,475,112370,0.5
5577,30,2739,5.0
23407,165,2845,0.5
80325,547,51773,3.0
42347,304,7323,4.5
22885,160,3421,3.0
61713,452,1252,4.0
37459,268,87232,4.5
67063,471,750,3.5
74737,518,3029,3.0
26788,196,2858,5.0
51231,380,999,4.0
97355,652,107083,5.0
73484,514,112,3.0
49245,358,2716,3.0
32342,233,762,3.0
57700,418,4369,5.0
62222,452,3534,3.0
58747,427,1267,5.0
81635,557,2152,3.5
76649,530,1391,4.0
65851,468,1081,2.5
34877,248,5010,5.0
44490,312,1217,3.0
89973,597,2338,3.0
76750,531,3791,4.5
43164,308,611,2.0
82146,561,356,3.5
77141,534,742,3.0
56340,406,26662,4.5
78707,547,1190,0.5
1370,15,1914,3.5
41248,295,3471,4.5
83743,564,1961,3.0
35350,253,2686,2.0
74340,518,1339,3.0
85962,575,3368,5.0
95988,636,608,5.0
34379,245,1203,3.0
49388,359,1959,4.5
15763,102,2282,4.0
38248,278,111,4.0
56642,407,6268,3.5
38354,279,593,4.0
58992,427,61357,4.0
94317,624,5339,4.0
18427,120,2699,3.0
90646,602,280,3.0
70407,487,592,4.0
75547,524,40815,4.5
42200,303,4027,4.5
96153,641,5,4.0
8645,56,78499,5.0
3558,20,608,2.0
97828,654,3108,4.5
33431,240,4896,3.5
99330,665,585,1.0
74389,518,1515,4.0
2628,15,140711,2.5
66273,468,3334,3.0
21210,149,260,3.5
93744,624,1373,1.5
22048,152,6711,4.0
85585,575,148,4.0
96452,646,788,5.0
20465,137,1097,5.0
47618,350,3484,4.0
78646,547,1018,2.5
74568,518,2273,4.0
23200,165,163,4.0
72036,505,3247,3.0
97466,654,60,3.5
96191,641,216,2.0
33928,242,3256,5.0
28815,212,3467,4.0
89220,595,1032,4.0
85890,575,2640,4.0
87889,585,1066,5.0
8362,56,1449,5.0
56565,407,3723,4.0
17027,111,527,4.0
53751,388,377,4.0
33734,242,1372,4.0
15221,99,2436,3.0
2389,15,86882,2.5
74722,518,2941,3.0
82638,562,8641,4.5
7937,49,1580,3.0
82094,560,2953,4.0
74867,519,38061,3.5
68348,475,6059,2.5
32666,236,928,4.0
57215,412,4161,3.0
89849,597,906,4.0
25654,187,7265,4.5
52776,384,1466,3.0
92299,610,61240,4.0
84589,564,3725,5.0
1823,15,4571,3.0
8004,50,296,4.0
32429,234,5445,4.5
36042,262,968,4.0
48340,353,62849,3.5
97937,654,4720,4.5
20100,134,552,2.0
46409,339,104590,4.0
94881,624,91842,2.0
9432,63,515,1.0
99526,665,2826,1.0
33962,242,3591,4.0
61385,451,260,4.0
15255,99,3996,4.0
7120,42,48394,4.0
8262,56,10,4.0
71286,500,4308,2.5
37886,273,54259,5.0
39602,288,480,4.0
18436,120,2918,4.5
86649,580,1035,3.0
36811,265,50,5.0
52157,380,98961,4.0
21436,150,5,2.5
12089,77,589,4.0
21154,148,3176,3.5
91315,606,1136,3.5
72523,509,1186,3.0
21618,150,2114,1.5
72996,509,3980,3.0
96454,646,837,4.0
60288,436,923,5.0
2692,17,6,4.5
93752,624,1387,4.0
44810,313,4816,4.0
82484,562,1036,4.5
42103,303,1200,3.5
66499,468,5816,2.5
54017,388,2109,4.0
53532,387,1926,2.0
97262,652,4372,4.0
55853,404,2976,3.0
93827,624,2003,4.0
96051,639,47,3.0
84288,564,2968,3.0
6039,30,6180,3.0
24090,173,736,4.0
32169,232,2791,5.0
62787,453,480,3.0
47613,350,3408,5.0
27667,200,102903,3.0
15141,99,951,4.0
53502,387,1253,3.0
87227,580,26317,2.0
78617,547,929,3.0
93076,618,2677,4.0
78551,547,555,4.5
23126,164,1207,4.0
78854,547,1673,2.5
25226,185,1009,4.0
49942,365,68554,3.0
66896,468,69951,3.5
95114,624,112552,4.5
65514,466,2081,5.0
80576,547,90717,3.0
53167,384,56286,2.0
29379,213,1033,1.5
40803,294,4896,4.0
90626,602,164,4.0
55980,405,1961,4.0
12756,81,2997,4.0
82259,561,2700,3.0
99154,664,71135,4.5
21725,150,4040,2.0
22152,153,1498,5.0
75478,523,5418,4.5
85329,574,1676,3.0
11182,73,8854,3.5
32251,232,3200,5.0
17172,111,2890,3.5
20141,134,1220,4.0
28123,205,81834,4.0
6898,41,457,4.0
41629,299,1305,4.5
58297,423,7325,2.5
28905,212,4823,3.0
21249,149,2329,4.0
46689,343,785,3.0
94545,624,34018,3.0
60042,433,69122,3.5
25566,187,2759,4.0
9929,70,36,4.0
35340,253,2329,5.0
74278,518,1064,4.0
52752,384,786,3.0
18194,119,2719,2.0
39671,290,2294,5.0
25700,187,43177,1.0
55406,400,500,3.0
82902,564,132,4.0
34581,247,748,3.0
19562,130,2054,3.0
45364,321,1617,4.0
57488,417,1125,4.0
70030,483,5952,4.0
1206,15,1207,3.0
90518,599,95449,4.5
145,3,50068,4.5
80022,547,8650,3.5
37318,268,3420,2.0
86482,579,3298,0.5
92818,615,70336,1.0
99039,664,33679,3.0
79836,547,7045,3.5
12649,79,2628,3.0
94534,624,32019,2.0
76381,529,3702,3.0
67275,472,121,4.0
32931,238,33145,3.0
67968,472,5292,4.0
76928,533,1584,3.0
59482,430,7438,5.0
73894,516,155,4.0
89015,592,4299,4.0
45168,317,208,4.0
96684,647,1625,3.0
58018,422,1777,3.0
33613,242,373,5.0
75295,522,49396,3.0
30979,220,2746,4.0
37506,270,1732,4.5
59258,430,349,4.5
88390,587,2917,4.5
22078,152,36529,3.5
36088,262,1393,0.5
23173,164,8784,5.0
34412,245,2396,5.0
40481,294,2141,3.0
29728,213,7164,3.0
7106,42,2985,4.0
88407,587,3072,4.5
13928,91,3114,5.0
75069,520,37733,3.0
12189,77,2571,4.0
14916,97,1088,2.0
59263,430,368,2.5
40676,294,3669,3.0
68188,474,2150,1.0
17850,119,1089,4.0
11694,73,100159,4.0
82020,560,19,3.5
78627,547,949,4.0
57921,421,1,2.0
87903,585,1178,5.0
64309,461,1261,4.5
81118,550,3082,2.0
84271,564,2926,5.0
97332,652,79163,4.0
67543,472,1682,4.0
32337,233,612,3.0
16446,105,2174,4.5
55299,398,1198,4.0
73790,514,1304,4.0
29639,213,4890,1.5
10664,73,2495,3.5
69013,479,1663,4.0
92989,617,253,4.0
36824,265,892,4.0
44660,313,364,5.0
70812,494,4327,4.5
86200,577,541,5.0
49253,358,2747,2.0
59739,431,5445,5.0
92547,614,3270,4.0
47882,353,637,1.0
25630,187,6207,4.0
42669,306,1280,4.0
28240,208,924,3.5
69668,481,5902,4.5
76006,529,141,3.0
59245,430,185,3.5
73229,510,352,2.0
88090,585,3712,3.0
81745,558,2648,5.0
76647,530,1357,5.0
95775,629,293,1.0
40791,294,4774,3.5
79368,547,3872,5.0
82247,561,2324,3.5
93911,624,2409,3.0
66365,468,4014,2.5
19164,128,2126,4.0
88441,587,3671,4.0
60815,442,161,4.5
28587,212,1345,3.5
38682,283,4973,5.0
56362,407,25,4.0
82923,564,171,4.0
34708,247,2468,4.0
81660,557,39715,4.0
15766,102,2291,4.0
72512,509,1136,5.0
67398,472,1036,3.0
89640,596,4027,4.0
881,12,3864,3.0
6713,38,5418,4.5
97688,654,1909,4.0
85619,575,491,4.0
24196,175,2291,3.0
72593,509,1357,3.0
59416,430,4022,3.5
72223,507,733,3.0
96519,646,2034,3.0
23511,165,5095,3.0
72029,505,3160,3.0
54076,388,2427,5.0
91852,608,750,5.0
54838,393,1584,3.5
91353,606,27664,5.0
2135,15,27478,2.5
50610,373,1183,5.0
16396,105,1527,3.5
65904,468,1244,3.5
26234,194,44,3.0
80967,549,671,5.0
35401,253,5952,4.5
75327,522,81845,3.5
70318,487,236,3.0
59674,431,2692,5.0
21733,150,4229,3.5
56,2,349,4.0
61513,452,312,3.0
35470,254,253,3.0
48381,354,552,3.0
18119,119,2291,4.0
50130,367,4713,2.0
34320,244,8807,4.5
19734,130,33493,4.0
61825,452,1703,1.0
37969,275,39,4.5
76026,529,434,2.0
58080,423,592,2.5
98740,663,139642,4.0
25762,188,158,3.0
58000,422,1183,5.0
62,2,370,2.0
27105,199,2716,3.5
6306,33,4988,3.0
67999,472,5945,2.0
78118,544,4973,3.5
36584,262,94466,3.0
84341,564,3089,3.0
50063,367,2997,5.0
52001,380,72489,4.0
81572,555,780,3.0
96577,646,2949,4.0
58869,427,5792,4.5
1065,15,382,3.5
63788,459,653,4.0
75198,522,2125,2.5
36893,265,1307,4.0
99000,664,7438,4.0
66572,468,6987,4.0
34122,243,2421,2.0
6945,41,1690,4.0
84886,569,2919,3.0
49936,365,48780,5.0
14351,94,1198,2.5
60003,433,8961,4.5
43619,311,1026,2.5
53462,387,949,5.0
29003,212,6870,4.0
34761,247,3243,3.0
46397,339,91542,3.5
